DVDRef	DVDNumber	BroodRef	BroodName	NestboxRef	NestboxName	OffspringNo	Age	DVDdate	DVDtime	Weather	Wind	SocialDadID	SocialMumID	SocialDadID.2009to11frommyDBparents	SocialMumID.2009to11frommyDBparents	changedfromDB
4563	VN0602	1792	N154	53	LM28	3	8	05/07/2014	10:46	0	0	5616	5589	5616	5589	NA
4564	VN0603	1798	N160	61	LM35	3	6	05/07/2014	08:56	1	1	4768	4059	4768	4059	NA
4565	VN0604	1802	N164	241	LM41	4	6	05/07/2014	08:57	1	0	5202	6387	5202	6387	NA
4566	VN0605	1800	N162	123	W13	4	6	05/07/2014	11:55	0	1	5449	6638	5449	6638	NA
4567	VN0606	1822	N184	474	Woodpile5	4	5	05/07/2014	06:49	2	1	NA	7061	NA	7061	NA
4568	VN0607	1823	N185	115	S3	4	5	05/07/2014	06:58	2	1	4682	4576	4682	4576	NA
4569	VN0608	1809	N171	55	LM3	3	10	06/07/2014	07:49	0	0	7203	6930	7203	6930	NA
4570	VN0609	1797	N159	57	LM31	4	8	06/07/2014	07:53	0	0	6923	6649	6923	6649	NA
4571	VN0610	1799	N161	346	LM39	2	8	06/07/2014	07:51	0	0	7071	7641	7071	7641	NA
4572	VN0611	1795	N157	122	W12	3	10	06/07/2014	11:09	0	0	6790	6974	6790	6974	NA
4573	VN0612	1824	N186	134	W22	4	5	06/07/2014	11:08	1	0	4722	6888	4722	6888	NA
4574	VN0613	1793	N155	405	Recycling4	4	10	06/07/2014	09:23	3	0	4929	4854	4929	4854	NA
4575	VN0614	1817	N179	433	Ducks1	1	10	06/07/2014	09:07	0	0	6391	6536	6391	6536	NA
4576	VN0615	1803	N165	467	Bartonsend	4	6	06/07/2014	12:56	0	0	7002	6994	7002	6994	NA
4577	VN0616	1825	N187	113	S1	4	5	06/07/2014	05:52	0	1	6532	6323	6532	6323	NA
4578	VN0617	1801	N163	97	MR3	3	8	06/07/2014	17:47	0	1	6833	7040	6833	7040	NA
4579	VN0618	1826	N188	464	Ivy2	4	5	06/07/2014	05:55	0	1	7079	6689	7079	6689	NA
4580	VN0619	1827	N189	36	LM14	4	5	07/07/2014	07:01	3	0	6260	6643	6260	6643	NA
4581	VN0620	1792	N154	53	LM28	3	10	07/07/2014	18:22	1	0	5616	5589	5616	5589	NA
4582	VN0622	1804	N166	62	LM36	2	6	07/07/2014	07:00	3	0	7268	6290	7268	6290	NA
4583	VN0623	1802	N164	241	LM41	4	8	07/07/2014	18:48	1	0	5202	6387	5202	6387	NA
4584	VN0624	1796	N158	452	LodgeWall1	2	10	07/07/2014	18:53	1	0	7274	6774	7274	6774	NA
4585	VN0625	1818	N180	142	W3	5	11	07/07/2014	12:49	3	0	4900	NA	4900	NA	NA
4586	VN0627	1819	N181	19	F7	4	11	07/07/2014	05:13	0	0	3764	5284	3764	5284	NA
4587	VN0628	1828	N190	411	F10	4	5	07/07/2014	09:52	0	0	7273	6508	7273	6508	NA
4588	VN0629	1830	N192	399	S1L2	4	5	07/07/2014	08:57	0	0	6806	6919	6806	6919	NA
4589	VN0630	1806	N168	42	LM2	5	6	08/07/2014	07:55	0	0	6969	5294	6969	5294	NA
4590	VN0631	1807	N169	37	LM15	3	6	08/07/2014	07:56	0	0	6808	6935	6808	6935	NA
4591	VN0632	1797	N159	57	LM31	4	10	08/07/2014	07:57	0	0	6923	6649	6923	6649	NA
4592	VN0633	1799	N161	346	LM39	2	10	08/07/2014	09:33	3	0	7071	7641	7071	7641	NA
4593	VN0634	1829	N191	139	W27	4	5	08/07/2014	09:58	3	0	6492	6555	6492	6555	NA
4594	VN0635	1833	N195	17	F5	3	5	08/07/2014	05:20	0	0	7074	7133	7074	7133	NA
4595	VN0636	1801	N163	97	MR3	3	10	08/07/2014	12:45	0	1	6833	7040	6833	7040	NA
4596	VN0637	1848	N210	462	HorseM	4	5	08/07/2014	15:16	1	1	6563	6458	6563	6458	NA
4597	VN0638	1849	N211	463	HorseL	4	5	08/07/2014	13:35	0	0	NA	6952	NA	6952	NA
4598	VN0639	1834	N196	345	W24L	4	5	08/07/2014	09:57	1	0	6778	7034	6778	7034	NA
4599	VN0640	1798	N160	61	LM35	3	10	09/07/2014	06:17	0	2	4768	4059	4768	4059	NA
4600	VN0641	1804	N166	62	LM36	2	8	09/07/2014	06:19	0	2	7268	6290	7268	6290	NA
4601	VN0642	1802	N164	241	LM41	4	10	09/07/2014	06:18	0	2	5202	6387	5202	6387	NA
4602	VN0643	1820	N182	147	W8	4	11	09/07/2014	09:02	0	2	4757	5214	4757	5214	NA
4603	VN0644	1800	N162	123	W13	4	10	09/07/2014	07:59	0	1	5449	6638	5449	6638	NA
4604	VN0645	1808	N170	135	W23	4	6	09/07/2014	07:59	0	1	6924	6776	6924	6776	NA
4605	VN0646	1805	N167	5	C3	1	6	09/07/2014	07:26	0	2	6435	6812	6435	6812	NA
4606	VN0647	1806	N168	42	LM2	5	8	10/07/2014	06:52	0	1	6969	5294	6969	5294	NA
4607	VN0648	1821	N183	70	LM5	4	11	10/07/2014	06:53	0	1	7154	5407	7154	5407	NA
4608	VN0649	1835	N197	34	LM12	4	5	10/07/2014	06:53	0	1	7267	4961	7267	4961	NA
4609	VN0650	1807	N169	37	LM15	3	8	10/07/2014	18:31	0	1	6808	6935	6808	6935	NA
4610	VN0651	1836	N198	144	W5	3	5	10/07/2014	08:35	1	1	6280	6845	6280	6845	NA
4611	VN0652	1837	N199	140	W28	4	5	10/07/2014	08:38	1	1	6830	7103	6830	7103	NA
4612	VN0653	1803	N165	467	Bartonsend	4	10	10/07/2014	05:14	0	0	7002	6994	7002	6994	NA
4613	VN0654	1838	N200	73	LM8	4	5	11/07/2014	07:06	0	0	5675	4872	5675	4872	NA
4614	VN0655	1839	N201	41	LM19	4	5	11/07/2014	07:05	0	0	4895	5140	4895	5140	NA
4615	VN0656	1840	N202	51	LM27	3	5	11/07/2014	07:06	0	0	6894	6795	6894	6795	NA
4616	VN0657	1804	N166	62	LM36	2	10	11/07/2014	07:07	0	0	7268	6290	7268	6290	NA
4617	VN0658	1841	N203	238	LM37	4	5	11/07/2014	07:04	0	0	5466	6317	5466	6317	NA
4618	VN0659	1842	N204	126	W16	4	5	11/07/2014	09:22	0	0	5424	4663	5424	4663	NA
4619	VN0660	1808	N170	135	W23	3	8	11/07/2014	11:04	0	0	6924	6776	6924	6776	NA
4621	VN0661	1843	N205	440	WoodPile3	4	5	11/07/2014	09:18	0	0	7264	7011	7264	7011	NA
4622	VN0662	1822	N184	474	Woodpile5	4	11	11/07/2014	09:18	0	0	NA	7061	NA	7061	NA
4623	VN0663	1805	N167	5	C3	1	8	11/07/2014	09:10	0	0	6435	6812	6435	6812	NA
4624	VN0664	1823	N185	115	S3	4	11	11/07/2014	08:56	0	0	4682	4576	4682	4576	NA
4625	VN0665	1806	N168	42	LM2	5	10	12/07/2014	07:42	2	0	6969	5294	6969	5294	NA
4626	VN0666	1807	N169	37	LM15	3	10	12/07/2014	07:42	2	0	6808	6935	6808	6935	NA
4627	VN0667	1824	N186	134	W22	4	11	12/07/2014	09:46	2	0	4722	6888	4722	6888	NA
4628	VN0668	1810	N172	12	F1	1	6	12/07/2014	06:00	1	0	5139	4976	5139	4976	NA
4630	VN0669	1845	N207	13	F2	4	5	12/07/2014	05:59	1	0	6562	6967	6562	6967	NA
4631	VN0670	1812	N174	109	R6	2	6	12/07/2014	05:58	1	0	6786	7649	6786	7649	NA
4632	VN0671	1854	N216	451	S3R2	4	5	12/07/2014	09:41	2	0	6270	6267	6270	6267	NA
4633	VN0672	1825	N187	113	S1	4	11	12/07/2014	06:07	1	0	6532	6323	6532	6323	NA
4635	VN0674	1827	N189	36	LM14	4	11	13/07/2014	07:53	0	1	6260	6643	6260	6643	NA
4636	VN0675	1811	N173	45	LM22	2	6	13/07/2014	07:53	0	1	5517	6321	5517	6321	NA
4637	VN0676	1846	N208	59	LM33	3	5	13/07/2014	07:54	0	1	7046	6897	7046	6897	NA
4638	VN0677	1808	N170	135	W23	2	10	13/07/2014	08:08	0	1	6924	6776	6924	6776	NA
4639	VN0678	1805	N167	5	C3	1	10	13/07/2014	06:28	0	1	6435	6812	6435	6812	NA
4640	VN0679	1830	N192	399	S1L2	4	11	13/07/2014	06:22	0	1	6806	6919	6806	6919	NA
4641	VN0680	1828	N190	411	F10	4	11	13/07/2014	06:25	0	1	7273	6508	7273	6508	NA
4642	VN0681	1847	N209	26	LF2	4	5	14/07/2014	05:36	0	1	6902	6920	6902	6920	NA
4643	VN0682	1829	N191	139	W27	4	11	14/07/2014	06:35	0	1	6492	6555	6492	6555	NA
4644	VN0683	1834	N196	345	W24L	4	11	14/07/2014	06:36	0	1	6778	7034	6778	7034	NA
4645	VN0684	1810	N172	12	F1	1	8	14/07/2014	05:26	0	1	5139	4976	5139	4976	NA
4646	VN0685	1833	N195	17	F5	3	11	14/07/2014	05:28	0	1	7074	7133	7074	7133	NA
4647	VN0686	1812	N174	109	R6	2	8	14/07/2014	07:06	0	1	6786	7649	6786	7649	NA
4648	VN0687	1848	N210	462	HorseM	4	11	14/07/2014	07:15	0	1	6563	6458	6563	6458	NA
4649	VN0688	1849	N211	463	HorseL	4	11	14/07/2014	08:50	1	2	NA	6952	NA	6952	NA
4651	VN0689	1811	N173	45	LM22	2	8	15/07/2014	06:46	0	1	5517	6321	5517	6321	NA
4652	VN0690	1818	N180	142	W3	2	6	15/07/2014	06:59	0	1	4900	NA	4900	NA	NA
4653	VN0691	1851	N213	133	W21	4	5	15/07/2014	06:58	0	1	6927	6955	6927	6955	NA
4654	VN0692	1852	N214	397	WW3	3	5	15/07/2014	05:17	0	0	NA	7119	NA	7119	NA
4655	VN0693	1819	N181	19	F7	3	6	15/07/2014	05:21	0	0	3764	5284	3764	5284	NA
4656	VN0694	1831	N193	431	S3R	3	6	15/07/2014	06:58	0	1	6533	6323	6533	6323	NA
4657	VN0695	1853	N215	101	MR7	4	5	15/07/2014	05:20	1	0	7113	6907	7113	6907	NA
4659	VN0696	1835	N197	34	LM12	4	11	16/07/2014	19:16	2	1	7267	4961	7267	4961	NA
4660	VN0697	1855	N217	47	LM23	4	5	16/07/2014	19:15	2	1	4895	5014	4895	5014	NA
4661	VN0698	1856	N218	69	LM40	4	5	16/07/2014	19:14	2	1	7200	6530	7200	6530	NA
4662	VN0699	1836	N198	144	W5	3	11	16/07/2014	07:59	1	1	6280	6845	6280	6845	NA
4663	VN0700	1820	N182	147	W8	3	6	16/07/2014	07:58	1	1	4757	5214	4757	5214	NA
4664	VN0701	1837	N199	140	W28	4	11	16/07/2014	07:57	1	1	6830	7103	6830	7103	NA
4665	VN0702	1810	N172	12	F1	1	10	16/07/2014	06:14	2	1	5139	4976	5139	4976	NA
4666	VN0703	1812	N174	109	R6	2	10	16/07/2014	09:42	1	2	6786	7649	6786	7649	NA
4667	VN0704	1838	N200	73	LM8	4	11	17/07/2014	06:24	1	0	5675	4872	5675	4872	NA
4668	VN0705	1839	N201	41	LM19	4	11	17/07/2014	06:24	1	0	4895	5140	4895	5140	NA
4669	VN0706	1811	N173	45	LM22	2	10	17/07/2014	06:25	1	0	5517	6321	5517	6321	NA
4670	VN0707	1840	N202	51	LM27	3	11	17/07/2014	06:25	1	0	6894	6795	6894	6795	NA
4671	VN0708	1841	N203	238	LM37	4	11	17/07/2014	06:26	1	0	5466	6317	5466	6317	NA
4672	VN0710	1842	N204	126	W16	4	11	17/07/2014	08:15	2	0	5424	4663	5424	4663	NA
4673	VN0711	1857	N219	137	W25	4	5	17/07/2014	08:14	2	0	5195	5625	5195	5625	NA
4674	VN0712	1819	N181	19	F7	3	8	17/07/2014	10:26	0	0	3764	5284	3764	5284	NA
4675	VN0713	1843	N205	440	WoodPile3	4	11	17/07/2014	10:25	0	0	7264	7011	7264	7011	NA
4676	VN0714	1821	N183	70	LM5	3	6	18/07/2014	06:23	1	2	7154	5407	7154	5407	NA
4677	VN0715	1859	N221	32	LM10	4	5	18/07/2014	06:23	1	2	6461	4723	6461	4723	NA
4678	VN0716	1820	N182	147	W8	4	8	18/07/2014	10:56	1	1	4757	5214	4757	5214	NA
4679	VN0717	1845	N207	13	F2	4	11	18/07/2014	08:06	1	2	6562	6967	6562	6967	NA
4680	VN0718	1860	N222	468	BartonsR	3	5	18/07/2014	08:05	1	2	NA	6788	NA	6788	NA
4681	VN0719	1854	N216	451	S3R2	4	11	18/07/2014	10:25	1	1	6270	6267	6270	6267	NA
4682	VN0720	1846	N208	59	LM33	3	11	19/07/2014	05:50	2	0	7046	6897	7046	6897	NA
4683	VN0721	1822	N184	474	Woodpile5	3	6	19/07/2014	06:03	2	0	NA	7061	NA	7061	NA
4684	VN0722	1819	N181	19	F7	3	10	19/07/2014	06:04	2	0	3764	5284	3764	5284	NA
4685	VN0723	1831	N193	431	S3R	3	10	19/07/2014	06:20	2	0	6533	6323	6533	6323	NA
4686	VN0725	1847	N209	26	LF2	4	11	20/07/2014	09:01	0	1	6902	6920	6902	6920	NA
4687	VN0726	1820	N182	147	W8	4	10	20/07/2014	11:29	0	1	4757	5214	4757	5214	NA
4688	VN0727	1863	N225	15	F3	4	5	20/07/2014	11:24	1	1	5031	6724	5031	6724	NA
4689	VN0728	1823	N185	115	S3	1	6	20/07/2014	07:00	0	1	4682	4576	4682	4576	NA
4690	VN0729	1851	N213	133	W21	4	11	21/07/2014	07:06	0	0	6927	6955	6927	6955	NA
4691	VN0730	1824	N186	134	W22	4	6	21/07/2014	07:06	0	0	4722	6888	4722	6888	NA
4692	VN0731	1825	N187	113	S1	3	6	21/07/2014	06:57	0	0	6532	6323	6532	6323	NA
4693	VN0732	1853	N215	101	MR7	4	11	21/07/2014	05:17	0	0	7113	6907	7113	6907	NA
4694	VN0733	1852	N214	397	WW3	3	11	21/07/2014	05:15	0	0	NA	7119	NA	7119	NA
4695	VN0734	1821	N183	70	LM5	2	10	22/07/2014	17:25	0	0	7154	5407	7154	5407	NA
4696	VN0735	1827	N189	36	LM14	2	6	22/07/2014	06:00	1	1	6260	6643	6260	6643	NA
4697	VN0736	1855	N217	47	LM23	4	11	22/07/2014	06:01	1	1	4895	5014	4895	5014	NA
4698	VN0737	1856	N218	69	LM40	4	11	22/07/2014	06:01	1	1	7200	6530	7200	6530	NA
4699	VN0738	1833	N195	17	F5	1	6	22/07/2014	08:01	2	0	7074	7133	7074	7133	NA
4700	VN0739	1828	N190	411	F10	2	6	22/07/2014	08:01	2	0	7273	6508	7273	6508	NA
4701	VN0740	1848	N210	462	HorseM	1	6	22/07/2014	12:08	0	0	6563	6458	6563	6458	NA
4702	VN0741	1849	N211	463	HorseL	2	6	22/07/2014	10:30	0	0	NA	6952	NA	6952	NA
4703	VN0742	1830	N192	399	S1L2	2	6	22/07/2014	08:44	2	0	6806	6919	6806	6919	NA
4704	VN0743	1823	N185	115	S3	1	8	22/07/2014	10:24	0	0	4682	4576	4682	4576	NA
4705	VN0744	1826	N188	464	Ivy2	1	6	22/07/2014	09:57	0	0	7079	6689	7079	6689	NA
4706	VN0745	1836	N198	144	W5	3	6	23/07/2014	06:37	0	0	6280	6845	6280	6845	NA
4707	VN0746	1824	N186	134	W22	3	8	23/07/2014	08:27	0	0	4722	6888	4722	6888	NA
4708	VN0747	1857	N219	137	W25	4	11	23/07/2014	06:37	0	0	5195	5625	5195	5625	NA
4709	VN0748	1829	N191	139	W27	3	6	23/07/2014	06:38	0	0	6492	6555	6492	6555	NA
4710	VN0749	1864	N226	16	F4	2	5	23/07/2014	08:19	0	1	5623	6451	5623	6451	NA
4711	VN0750	1825	N187	113	S1	3	8	23/07/2014	08:41	0	1	6532	6323	6532	6323	NA
4712	VN0751	1858	N220	460	S3A	3	6	23/07/2014	09:45	0	1	6386	6987	6386	6987	NA
4713	VN0752	1822	N184	474	Woodpile5	2	10	23/07/2014	08:20	0	1	NA	7061	NA	7061	NA
4714	VN0753	1859	N221	32	LM10	4	11	24/07/2014	06:00	0	2	6461	4723	6461	4723	NA
4715	VN0754	1835	N197	34	LM12	3	6	24/07/2014	06:00	0	2	7267	4961	7267	4961	NA
4716	VN0755	1827	N189	36	LM14	2	8	24/07/2014	05:59	0	2	6260	6643	6260	6643	NA
4717	VN0756	1837	N199	140	W28	3	6	24/07/2014	07:47	0	2	6830	7103	6830	7103	NA
4718	VN0757	1833	N195	17	F5	1	8	24/07/2014	07:49	0	2	7074	7133	7074	7133	NA
4719	VN0758	1860	N222	468	BartonsR	3	11	24/07/2014	07:48	0	2	NA	6788	NA	6788	NA
4720	VN0759	1823	N185	115	S3	1	10	24/07/2014	09:21	0	2	4682	4576	4682	4576	NA
4721	VN0760	1836	N198	144	W5	3	8	25/07/2014	06:27	0	1	6280	6845	6280	6845	NA
4722	VN0761	1824	N186	134	W22	3	10	25/07/2014	07:33	0	1	4722	6888	4722	6888	NA
4723	VN0762	1829	N191	139	W27	3	8	25/07/2014	06:25	0	1	6492	6555	6492	6555	NA
4724	VN0763	1825	N187	113	S1	3	10	25/07/2014	09:38	0	0	6532	6323	6532	6323	NA
4725	VN0764	1835	N197	34	LM12	2	8	26/07/2014	06:18	0	0	7267	4961	7267	4961	NA
4726	VN0765	1827	N189	36	LM14	2	10	26/07/2014	06:19	0	0	6260	6643	6260	6643	NA
4727	VN0766	1839	N201	41	LM19	3	6	26/07/2014	06:21	0	0	4895	5140	4895	5140	NA
4728	VN0767	1841	N203	238	LM37	4	6	26/07/2014	06:20	0	0	5466	6317	5466	6317	NA
4729	VN0768	1842	N204	126	W16	3	6	26/07/2014	09:38	0	0	5424	4663	5424	4663	NA
4730	VN0769	1837	N199	140	W28	3	8	26/07/2014	10:18	0	1	6830	7103	6830	7103	NA
4731	VN0770	1843	N205	440	WoodPile3	3	6	26/07/2014	07:59	0	0	7264	7011	7264	7011	NA
4732	VN0771	1863	N225	15	F3	4	11	26/07/2014	08:02	0	0	5031	6724	5031	6724	NA
4733	VN0772	1833	N195	17	F5	1	10	26/07/2014	08:00	0	0	7074	7133	7074	7133	NA
4734	VN0773	1848	N210	462	HorseM	1	10	26/07/2014	08:02	0	0	6563	6458	6563	6458	NA
4735	VN0774	1830	N192	399	S1L2	2	10	26/07/2014	09:44	0	0	6806	6919	6806	6919	NA
4736	VN0775	1846	N208	59	LM33	2	6	27/07/2014	06:21	0	1	7046	6897	7046	6897	NA
4737	VN0776	1836	N198	144	W5	3	10	27/07/2014	06:40	0	1	6280	6845	6280	6845	NA
4738	VN0777	1829	N191	139	W27	3	10	27/07/2014	06:39	0	1	6492	6555	6492	6555	NA
4739	VN0778	1865	N227	405	Recycling4	4	5	27/07/2014	08:30	0	1	4929	4854	4929	4854	NA
4740	VN0779	1858	N220	460	S3A	3	10	27/07/2014	08:56	0	1	6386	6987	6386	6987	NA
4741	VN0780	1874	N236	71	LM6	4	5	28/07/2014	06:34	1	2	7267	4975	7267	4975	NA
4742	VN0781	1838	N200	73	LM8	2	6	28/07/2014	06:34	1	2	5675	4872	5675	4872	NA
4743	VN0782	1835	N197	34	LM12	2	10	28/07/2014	06:35	1	2	7267	4961	7267	4961	NA
4744	VN0783	1839	N201	41	LM19	3	8	28/07/2014	17:50	0	1	4895	5140	4895	5140	NA
4745	VN0784	1840	N202	51	LM27	1	6	28/07/2014	06:35	1	2	6894	6795	6894	6795	NA
4746	VN0785	1841	N203	238	LM37	4	8	28/07/2014	17:47	0	2	5466	6317	5466	6317	NA
4747	VN0786	1842	N204	126	W16	3	8	28/07/2014	08:59	1	2	5424	4663	5424	4663	NA
4748	VN0787	1837	N199	140	W28	3	10	28/07/2014	08:56	1	2	6830	7103	6830	7103	NA
4749	VN0788	1846	N208	59	LM33	2	8	29/07/2014	06:03	0	0	7046	6897	7046	6897	NA
4750	VN0789	1847	N209	26	LF2	3	6	29/07/2014	06:09	0	0	6902	6920	6902	6920	NA
4751	VN0790	1864	N226	16	F4	2	11	29/07/2014	07:16	0	0	5623	6451	5623	6451	NA
4752	VN0791	1853	N215	101	MR7	3	6	29/07/2014	07:12	0	0	7113	6907	7113	6907	NA
4753	VN0793	1839	N201	41	LM19	3	10	30/07/2014	18:04	0	1	4895	5140	4895	5140	NA
4754	VN0795	1875	N237	60	LM34	4	5	30/07/2014	18:03	0	1	4768	4059	4768	4059	NA
4755	VN0796	1841	N203	238	LM37	3	10	30/07/2014	18:05	0	1	5466	6317	5466	6317	NA
4756	VN0797	1842	N204	126	W16	3	10	30/07/2014	08:18	0	0	5424	4663	5424	4663	NA
4757	VN0798	1843	N205	440	WoodPile3	4	10	30/07/2014	09:56	0	0	7264	7011	7264	7011	NA
4758	VN0799	1852	N214	397	WW3	3	6	30/07/2014	08:24	0	0	NA	7119	NA	7119	NA
4759	VN0800	1855	N217	47	LM23	3	6	31/07/2014	07:05	2	1	4895	5014	4895	5014	NA
4760	VN0801	1846	N208	59	LM33	2	10	31/07/2014	07:05	2	1	7046	6897	7046	6897	NA
4761	VN0802	1847	N209	26	LF2	3	8	31/07/2014	05:50	0	1	6902	6920	6902	6920	NA
4762	VN0803	1857	N219	137	W25	4	6	31/07/2014	09:20	1	1	5195	5625	5195	5625	NA
4763	VN0804	1853	N215	101	MR7	2	8	31/07/2014	07:24	2	1	7113	6907	7113	6907	NA
4764	VN0805	1838	N200	73	LM8	2	10	01/08/2014	06:23	1	2	5675	4872	5675	4872	NA
4765	VN0806	1856	N218	69	LM40	4	6	01/08/2014	06:23	1	2	7200	6530	7200	6530	NA
4766	VN0807	1876	N238	412	F11	4	5	01/08/2014	08:13	1	2	7266	5294	7266	5294	NA
4767	VN0808	1860	N222	468	BartonsR	2	6	01/08/2014	08:02	1	2	NA	6788	NA	6788	NA
4768	VN0809	1840	N202	51	LM27	1	10	01/08/2014	06:23	1	2	6894	6795	6894	6795	NA
4769	VN0810	1855	N217	47	LM23	3	8	02/08/2014	06:19	1	3	4895	5014	4895	5014	NA
4770	VN0811	1877	N239	58	LM32	4	5	02/08/2014	06:17	1	3	6923	5589	6923	5589	NA
4771	VN0812	1878	N240	241	LM41	3	5	02/08/2014	06:16	1	3	5202	6290	5202	6290	NA
4772	VN0813	1847	N209	26	LF2	3	10	02/08/2014	07:22	1	2	6902	6920	6902	6920	NA
4773	VN0814	1857	N219	137	W25	3	8	02/08/2014	08:07	0	2	5195	5625	5195	5625	NA
4775	VN0815	1865	N227	405	Recycling4	4	11	02/08/2014	07:57	1	2	4929	4854	4929	4854	NA
4776	VN0816	1853	N215	101	MR7	1	10	02/08/2014	09:06	0	1	7113	6907	7113	6907	NA
4777	VN0817	1874	N236	71	LM6	4	11	03/08/2014	06:42	0	2	7267	4975	7267	4975	NA
4778	VN0818	1859	N221	32	LM10	1	6	03/08/2014	06:42	0	2	6461	4723	6461	4723	NA
4779	VN0819	1856	N218	69	LM40	4	8	03/08/2014	06:40	0	2	7200	6530	7200	6530	NA
4780	VN0820	1855	N217	47	LM23	3	10	04/08/2014	06:02	0	1	4895	5014	4895	5014	NA
4781	VN0821	1857	N219	137	W25	3	10	04/08/2014	06:43	0	1	5195	5625	5195	5625	NA
4782	VN0822	1859	N221	32	LM10	1	8	05/08/2014	06:35	1	0	6461	4723	6461	4723	NA
4783	VN0823	1875	N237	60	LM34	4	11	05/08/2014	06:35	1	0	4768	4059	4768	4059	NA
4784	VN0824	1856	N218	69	LM40	4	10	05/08/2014	06:36	1	0	7200	6530	7200	6530	NA
4785	VN0825	1860	N222	468	BartonsR	2	10	05/08/2014	11:37	0	1	NA	6788	NA	6788	NA
4786	VN0826	1859	N221	32	LM10	1	10	07/08/2014	08:20	0	0	6461	4723	6461	4723	NA
4787	VN0827	1864	N226	16	F4	1	6	07/08/2014	08:39	0	0	5623	6451	5623	6451	NA
4788	VN0828	1876	N238	412	F11	4	11	07/08/2014	08:37	0	0	7266	5294	7266	5294	NA
4789	VN0829	1877	N239	58	LM32	4	11	08/08/2014	06:39	0	0	6923	5589	6923	5589	NA
4790	VN0830	1878	N240	241	LM41	3	11	08/08/2014	06:39	0	0	5202	6290	5202	6290	NA
4791	VN0831	1864	N226	16	F4	1	8	09/08/2014	07:01	1	2	5623	6451	5623	6451	NA
4792	VN0832	1865	N227	405	Recycling4	4	6	10/08/2014	08:15	0	2	4929	4854	4929	4854	NA
4793	VN0833	1874	N236	71	LM6	1	6	11/08/2014	06:44	4	3	7267	4975	7267	4975	NA
4794	VN0834	1864	N226	16	F4	1	10	11/08/2014	08:18	0	3	5623	6451	5623	6451	NA
4795	VN0835	1875	N237	60	LM34	2	6	12/08/2014	06:32	0	3	4768	4059	4768	4059	NA
